id,termfrom,termto
fdf74169-212a-4309-85e2-2ef94b32775b,3,1
f129e21f-67f2-4c95-8e37-57167519aa81,3,1
704eecd3-cea1-488f-bf62-40a383af52f3,3,1
4f1f579a-a1f3-41e3-bf2f-f80d976146fc,3,1
1a00d9a1-1b77-4a7e-99ac-ee79a162c9ed,3,1
a649382d-23f6-468a-9a08-0694151ef246,3,1
ca4009db-ca20-4f25-947e-0380e8c62e00,3,1
2593f73f-12ff-4868-8c12-299f8d53588c,3,1
e76a7d47-d2e5-4cb3-ac8f-f6fcdfa95c84,3,1
g9d9cr5e5cga7k1ngvk2racuhhmsecj8dd7droo1,3,1
g9d9cr5e5cga7k1ngvk2racuhhmsecj8dd7droo1,3,1
d1nlel4cgvae237r749vj6f0t44a61b6i5mvtg01,3,1
b4071f79-b416-4e6b-8c9f-2f09ac79fe38,2,1
7fb8f950-2b2b-4a4d-9e8e-4e4674d9ccde,2,1
8b219abb-3a73-4c49-9c3f-c4bd4642fa8a,3,1
9c3f2404-97d9-4f6a-af55-292746df98d0,3,1
30168ad4-8935-4bc2-abc9-ede783ef5fd6,3,1
32e04888-49a5-4715-b3cc-163220b2e71f,3,1
d870cd8d-1bb2-4c6a-9396-a6d32d543708,3,1
53110cdc-de3c-4532-b556-d330f7d558bf,3,1
5slfqhobcnt3umkph6veigglkl2er3e3j32lcq01,3,1
635f7797-6e7b-4f47-bc59-8a6aa312d136,2,1
fa427ba8-4a21-49ce-9cc9-c46e1ec44737,2,1
9d9f5f58-ae41-446d-b81e-c570fb1d6aee,2,1
d8ad998b-88b1-4ee8-bbf1-97c97ab3b76b,2,1
cc943e22-78d8-468a-a709-2b50eb051c28,2,1
6aa18c9a-5f78-47a3-8356-0e5a46fb0777,3,2
56d0610c-0999-45f6-9251-d0f3fe47ebf2,3,2
b360252e-3dea-4eaa-ba96-2265d7de2f24,3,2
f9366a5f-b7e6-40cb-b0c1-4e2062e82e89,3,1
405d9710-ece7-4275-8335-8424fdd26523,3,1
tl30kdcds7a513oce5qli259m99viu6riluevk81,3,1
rc7ak87ubq0c9epqirmkasad3vv58l5lsukjk101,3,1
9t1nnhcna307532qdiprkkdbm58fl0r46hoe7n81,3,1
rr4l2hvmfoo1pfci4dtpjoav77c77foulbfkosg1,3,2
3e9b0bc8-f503-4280-a089-d23a8dad5e34,2,1
0a45b29b-ee61-4eff-9208-c192bffe0447,2,1
75bffcd9-03bd-4994-b219-225c6acb103a,3,2
8027e2e1-0a3d-4a79-87c4-f41da119d236,3,2
850871f9-b66c-48f0-be21-2126a8dd4a96,3,1
33782e11-e2f2-4c86-a0de-e38099209f3a,3,1
79jv8e2ae9cbgqkppjt8cn8gee93hr4da3v6qko1,3,1
9lreshkjfo9fqs9c13ksafc60fh4m97p5h5thpg1,3,1
gplpfaamn934nicuvpt4rk9e6na7ve72uqj3a2o1,3,2
6ah3i5cbb06mbpi5aljd925pihqtsvronanjo0g1,3,2
c578c4gqp5acoua3ltr40icqmhavt8nu1api07g1,3,2
648dfded-874d-4049-9500-f04c2d84aa66,2,1
ed666f48-c0e7-4582-9dd8-50b7ea2839bd,2,1
23d7e2c6-2bd5-40fa-be6a-97f50137bf24,3,1
de33f91f-dd00-4459-82a2-e52f0692f0d4,3,1
g1s0napokebgk08s09leqrpiukabsqg6lsrq96g1,3,1
eq5qnj8599f86hplvm6mm7h386g0ipluj12dfq81,3,1
a17a0c2b-ba94-4560-aa1e-c6a4b62e0a55,2,1
58f99c1d-02a5-41a4-9509-15d01b60c8db,2,1
c45a251b-73d8-4cd3-8b3d-a69b583fdabb,2,1
30a7637e-71a8-46a1-b2e3-c8affab89a6e,3,1
0b293b6f-e07f-4574-9698-7f9952876255,3,1
jedufvq5rkscajdicnskehd55n66dul2f29g0fg1,3,1
4aduucsllj4fji1ueif2rppfoojor5gcpb7loog1,3,1
768ce9cb-32ad-4907-b815-d0b19aca99e9,2,1
dfa5ce6b-6377-472b-acbc-c74b499ebd06,2,1
6c9ed87d-7d9c-4119-86ca-55ad061af7dd,2,1
ca35ce16-4691-4c4e-afd3-f990e41e6259,3,1
0612bd5f-a32f-4d98-a5ca-81eb833e3108,3,1
8a1716ae-2654-4b0b-9c3d-13590e8e75f9,2,1
535e0846-8555-4d1f-b072-ca2790e08dfa,2,1
68ce187c-c00b-46c7-9be6-3c7da1db49ea,3,1
c05a4499-94ae-4017-8750-04b75f4e412c,3,1
790063a6-5657-4723-9c16-877535e347b3,3,1
qrsf9p51pkf58l51kvnm71813rvl9q6hdg3p9ag1,3,1
7rr0lgh7mnpogvc5fuadnfgbu89rh0vp42806f81,3,1
f19ccf88-901f-4f91-b171-01012fbef37c,2,1
11603e39-081e-4997-80ed-505f1e97abe4,4,1
29adabad-ca6f-4971-bf5a-d9c982233cc3,4,1
b6nicm58gng72gt70mlkq6auqcp9gpva78rab6o1,4,1
nmg44ctboiklcpf1s0a6eraihlmcb9fbe449n981,4,1
d2p2e2cm1rso812u98loar0beqbjprgcauagce01,4,2
0cksrfp7e4dvdvr9ubueabc603gkkcihvi61u881,4,2
b356efff-c772-46a2-ad87-0cb5c68f116e,2,1
0b54fa2f-b2f5-429d-9e66-dd12526b9dca,2,1
00b8e5f8-f65f-4722-8954-233291e283f9,2,1
c2b82341-a4e9-4531-bfaa-6993b4e0a57f,3,1
446122aa-6e90-4d85-888e-581f75c3e3bf,3,1
148bdc5d-efd1-4d90-8112-b325e9ecaf8c,3,1
2ac41d96-585e-428b-b102-52aa2f2b5ab6,2,1
52547f0c-be86-4e0d-a8e3-c7d3841ed048,2,1
e645e0fc-c9dc-483d-bd3d-274accea5f61,7,1
c4a5c8fe-e742-49a3-b15c-8bf6ce2c6c2b,7,1
e4d86421-b619-4713-866f-d44bd2e26ea0,7,1
06429547-09cf-41fa-8e2a-f771ce806fb7,7,1
a308ad46-0d8b-4dd5-a42f-6af82870eeb8,7,1
414fab57-dfd4-434c-ac3f-72da2800cb91,7,1
1c8de3a9-3a54-42dd-95fb-e9ec4d201a05,7,1
2e613198-ec86-41cb-aaac-c90017a9d0a7,2,1
f99eb9e0-c1b1-4c18-9763-1e2c23528999,2,1
9ead1cb1-6406-427c-9a83-24ff6edd0140,2,1
c01908f1-b69a-416b-87bb-90798cf5d9ac,3,1
210dfab6-d44b-449d-9e26-5fcdfce1de71,3,1
5297ee36-892c-4a49-bb1d-7cbf4b4cc7a5,3,1
1lvrudb1ut2vcffob5crp3uqusbbovs01gnbr0o1,3,1
r9800plp74e1d0tl6s2c99au8ahgided2069v881,3,1
dhh2qogfh0o8j2rgltkt8ekd6vb7ues50cqqd601,3,1
6d74b187-9a78-4e52-99c2-84a003164115,2,1
ebedc5a4-118f-46e5-a5ab-310993ecd690,2,1
830c2f40-fa22-470c-b543-3c8ad5a948f8,2,1
68e21ffd-dae4-4a93-98d0-fc4f82cb5ff0,4,1
44149878-6b97-4a20-9699-dabd860ea822,4,1
16525c97-9212-496a-863f-1836ce15444f,4,1
jhku0nnp20jal0oiqersilprsk2asplvgltejlo1,4,1
f42i40gjd6mmsl6491ospjrd13kk6ol4vl8s5v01,4,1
c2t90gtsl4fk26394vrhsvdg7bdn4etvpu3h8ag1,4,1
04f384e8-9455-49fb-a752-590414ed1ccb,2,1
4a46be04-6f07-46cf-ab0b-ea604a901281,2,1
74c55e2c-c3f8-41d9-a23c-01cb16b4d1d1,2,1
bbd93e2e-5512-4595-b03e-14cb136377c2,3,1
f8a77d75-aa65-4706-b9b6-aee6626ad105,3,1
22592085-1d5c-483d-9bfb-d5e73d095474,3,1
79970578-75b6-4d97-9af5-0e05f87b2b86,3,1
bfbf1b56-f0d8-496d-a9b5-33a4cce057f3,3,1
d912a516-43b8-49e6-be2e-ddf8d89a9624,3,1
03411f4c-6a66-461c-8d33-05761fc6957c,3,1
ceeb8779-0366-497e-9d61-a08a76a911b3,2,1
2cbcaf69-c5b9-47ee-b857-bb2a6651936d,2,1
jknjrnumq1vqtm00jvuv2tpdkl2etgmcqbn7qgo1,3,1
494a8933-d60d-4ec6-906a-0be98ad46dff,2,1
cc539512-7c72-4221-875e-ebb9b2b49907,2,1
650cd373-0074-47c9-850e-e7fdc448e367,2,1
3dbb6214-7cac-43e2-837e-1d344b95a086,2,1
3d95ef16-68cb-4e8e-80ba-a3eb34d5c01e,2,1
bbaf3f06-863c-44aa-a7bf-456cf8e4b77b,3,1
dd6574d4-6da8-4c19-8cda-067e7daa0dbf,3,1
